,title,price,link
36,"HP Laptop 15s, AMD Ryzen 7 5700U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, Backlit KB, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), ey2001AU  ","₹46,849",https://amazon.in//HP-15-6-inch-Graphics-Speakers-ey2001AU/dp/B0C9DDN2JB/ref=sr_1_26?crid=90IDMGCNQ28V&dib=eyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938&dib_tag=se&keywords=laptop&qid=1721656001&sprefix=laptop%2Caps%2C248&sr=8-26
37,"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/MSO 21/1Yr ADP Free/3mon Game Pass/Grey/2.4Kg), 83DV00LXIN  ","₹1,04,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4Nzk4MDk4NDA0MTUzMjAzOjE3MjE2NTYwMDE6c3BfbXRmOjMwMDIwNjU1Nzg5NjQzMjo6MDo6&url=%2FLenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN%2Fdp%2FB0D3TGNY9G%2Fref%3Dsr_1_27_sspa%3Fcrid%3D90IDMGCNQ28V%26dib%3DeyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721656001%26sprefix%3Dlaptop%252Caps%252C248%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
38,"Lenovo LOQ 2024 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/NVIDIA RTX 3050 6GB Graphics/Win 11/Non-MSO/3 Mon. Game Pass/Grey/2.4Kg), 83GS003NIN  ","₹64,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4Nzk4MDk4NDA0MTUzMjAzOjE3MjE2NTYwMDE6c3BfbXRmOjMwMDI2Mzc1MDQ3NjMzMjo6MDo6&url=%2FLenovo-i5-12450HX-300Nits-Graphics-83GS003NIN%2Fdp%2FB0D49RN3X6%2Fref%3Dsr_1_28_sspa%3Fcrid%3D90IDMGCNQ28V%26dib%3DeyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721656001%26sprefix%3Dlaptop%252Caps%252C248%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
39,"(Refurbished) Dell Latitude 5270 6th Gen Intel Core i5 Thin & Light HD Laptop (8 GB DDR4 RAM/256 GB SSD/12.3"" (31.8 cm) HD/Windows 11/MS Office/WiFi/BT/Intel UHD Graphics)  ","₹15,999",https://amazon.in//Refurbished-Dell-Latitude-Windows-Graphics/dp/B0D8BGMLGH/ref=sr_1_29?crid=90IDMGCNQ28V&dib=eyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938&dib_tag=se&keywords=laptop&qid=1721656001&sprefix=laptop%2Caps%2C248&sr=8-29
40,"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU  ","₹35,490",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_30?crid=90IDMGCNQ28V&dib=eyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938&dib_tag=se&keywords=laptop&qid=1721656001&sprefix=laptop%2Caps%2C248&sr=8-30
41,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg  ","₹39,990",https://amazon.in//Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_31?crid=90IDMGCNQ28V&dib=eyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938&dib_tag=se&keywords=laptop&qid=1721656001&sprefix=laptop%2Caps%2C248&sr=8-31
42,"HP Laptop 15s, 12th Gen Intel Core i3-1215U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, 720p HD camera, Thin & Light, Dual speakers (Win 11, Silver, 1.69 kg), fy5011TU  ","₹36,990",https://amazon.in//HP-i3-1215U-15-6-inch-graphics-speakers/dp/B0D4LZMJ5Z/ref=sr_1_32?crid=90IDMGCNQ28V&dib=eyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938&dib_tag=se&keywords=laptop&qid=1721656001&sprefix=laptop%2Caps%2C248&sr=8-32
43,"ASUS VivoBook 15 (2021) Thin and Light Laptop, Dual Core Intel Celeron N4020, 15.6-inch (39.62 cm) HD, (4GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Transparent Silver/1.8 Kg), X515MA-BR011W  ","₹21,030",https://amazon.in//ASUS-15-6-inch-Integrated-Transparent-X515MA-BR011W/dp/B09SGGB687/ref=sr_1_33?crid=90IDMGCNQ28V&dib=eyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938&dib_tag=se&keywords=laptop&qid=1721656001&sprefix=laptop%2Caps%2C248&sr=8-33
44,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU  ","₹29,990",https://amazon.in//HP-15-6inch-Micro-Edge-Anti-Glare-15s-Eq2143au/dp/B09R1MMMTH/ref=sr_1_5?crid=90IDMGCNQ28V&dib=eyJ2IjoiMSJ9.AeiGbFXyCURID9x2n--3FgKLs-WlE8yDSsYWx_W3MCoW-_LW77YZRX4IuZ4Hm3lP_0q-HnFpsjqs-5WZypKGw_pjeGJgDzlnQ493QYrydCAeUs5dXmlMLKxjrKfZ_QLyITJUMFqhSez9NgUV-iMBwtvpaR_u2Iy6qx8i4InbKywEAZ7Kd1lTNuzpr92ReiH4HX6UNEfRmCOyVfEOkH75M3FxBIQupKNLBWCJyMB8kwg.oesMpGkyk5LpvBnaH0ofp6gWPs4P1xKIE82oO07ozis&dib_tag=se&keywords=laptop&qid=1721655997&sprefix=laptop%2Caps%2C248&sr=8-5
45,"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS  ","₹33,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS/dp/B0CCP9PH92/ref=sr_1_34?crid=90IDMGCNQ28V&dib=eyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938&dib_tag=se&keywords=laptop&qid=1721656001&sprefix=laptop%2Caps%2C248&sr=8-34
46,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  ","₹50,990",https://amazon.in//Dell-Vostro-Metal-i5-1235U-35-56Cms/dp/B0BQJ7WR2R/ref=sr_1_35?crid=90IDMGCNQ28V&dib=eyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938&dib_tag=se&keywords=laptop&qid=1721656001&sprefix=laptop%2Caps%2C248&sr=8-35
47,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","₹34,990",https://amazon.in//Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_36?crid=90IDMGCNQ28V&dib=eyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938&dib_tag=se&keywords=laptop&qid=1721656001&sprefix=laptop%2Caps%2C248&sr=8-36
48,"Acer Aspire Lite 12th Gen Intel Core i3-1215U Premium Metal Laptop (Windows 11 Home/8 GB RAM/512GB SSD) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 Kg  ","₹29,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4Nzk4MDk4NDA0MTUzMjAzOjE3MjE2NTYwMDE6c3BfYnRmOjMwMDI1MDgzMTQ5MzUzMjo6MDo6&url=%2FAcer-i3-1215U-Premium-Windows-AL15-52%2Fdp%2FB0CKLN7PSZ%2Fref%3Dsr_1_37_sspa%3Fcrid%3D90IDMGCNQ28V%26dib%3DeyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721656001%26sprefix%3Dlaptop%252Caps%252C248%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
49,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","₹34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4Nzk4MDk4NDA0MTUzMjAzOjE3MjE2NTYwMDE6c3BfYnRmOjMwMDI1MDgzMTQ5MzMzMjo6MDo6&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dsr_1_38_sspa%3Fcrid%3D90IDMGCNQ28V%26dib%3DeyJ2IjoiMSJ9.4AYABodbM1C5JzOptik4SmF41fWoOeJPwiNN5WAqCFt33bmMQo4EvgC-jDf4o7wGSvlvgTCc9hR1qjbS-97OUqtkeQgCcRav2fv2gsQ3qr6jHCAa7yk0K7N2kcO6nc208mmufpeka78thaOoEKaAkNmp9jo9IdCD845MZuV_hm04sclN_ee5vL4UQjlPIyDPbWQ_2Kd5LyLCEWWkfssR9eXWmotbeRKDlsXJt-USoew.i9d4qzHfiSdOBTxataDQNU3V9vm5M_zKgZ2BAu52938%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1721656001%26sprefix%3Dlaptop%252Caps%252C248%26sr%3D8-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
50,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN  ","₹51,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODQ2MzU1MTM2OTQ0MjAzOjE3MjE2NTU5OTc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIzMjE3Nzg5MjEzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN%2Fdp%2FB0D6MPVN7B%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D90IDMGCNQ28V%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.5QAwv_VUEud7NrEDn6bcLcdDEDaJEpVTy1jyA2Pl0cF8QUGrv-XbQ9HNvrs5mnFU78V5BXlpG1_eQQlPfXe6jg.-BD9QjRjdC8OH8l5k4aGfdeS2uIzBZbLXprw0Wyuixc%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D6MPVN7B%26pd_rd_r%3D44c9b6c8-2f8f-4061-80d9-650f1292759f%26pd_rd_w%3DqY5rn%26pd_rd_wg%3DKsBsH%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DEHSWXDV4DAN5DBD2TKKN%26qid%3D1721655997%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C248%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
51,"Lenovo IdeaPad Slim 5 12th Gen Intel Core i5 12450H 14"" (36cm) WUXGA IPS 300Nits Thin and Light Laptop (16GB/1TB SSD/Win 11/Office 21/BacklitKB/FHD Camera/Alexa/3 Mon Game Pass/Grey/1.46Kg),83BF0043IN  ","₹61,490",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODQ2MzU1MTM2OTQ0MjAzOjE3MjE2NTU5OTc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEwMzQ5ODU4NjAzMjo6MTo6&url=%2FLenovo-IdeaPad-300Nits-BacklitKB-83BF0043IN%2Fdp%2FB0CNK1VTZW%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D90IDMGCNQ28V%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.5QAwv_VUEud7NrEDn6bcLcdDEDaJEpVTy1jyA2Pl0cF8QUGrv-XbQ9HNvrs5mnFU78V5BXlpG1_eQQlPfXe6jg.-BD9QjRjdC8OH8l5k4aGfdeS2uIzBZbLXprw0Wyuixc%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CNK1VTZW%26pd_rd_r%3D44c9b6c8-2f8f-4061-80d9-650f1292759f%26pd_rd_w%3DqY5rn%26pd_rd_wg%3DKsBsH%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DEHSWXDV4DAN5DBD2TKKN%26qid%3D1721655997%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C248%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
52,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, AMD Radeon graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, MSO 2021, Silver, 1.69 kg), eq2182AU  ","₹39,890",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODQ2MzU1MTM2OTQ0MjAzOjE3MjE2NTU5OTc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIxNDUwNDQyNzMzMjo6Mjo6&url=%2FHP-15-6-inches-Micro-Edge-Anti-Glare-15s-eq2182AU%2Fdp%2FB0B4N77Y34%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D90IDMGCNQ28V%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.5QAwv_VUEud7NrEDn6bcLcdDEDaJEpVTy1jyA2Pl0cF8QUGrv-XbQ9HNvrs5mnFU78V5BXlpG1_eQQlPfXe6jg.-BD9QjRjdC8OH8l5k4aGfdeS2uIzBZbLXprw0Wyuixc%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B4N77Y34%26pd_rd_r%3D44c9b6c8-2f8f-4061-80d9-650f1292759f%26pd_rd_w%3DqY5rn%26pd_rd_wg%3DKsBsH%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DEHSWXDV4DAN5DBD2TKKN%26qid%3D1721655997%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C248%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
53,"HP Laptop 15s, AMD Ryzen 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2144AU  ","₹36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo4ODQ2MzU1MTM2OTQ0MjAzOjE3MjE2NTU5OTc6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIxNDUwNDQyNzQzMjo6Mzo6&url=%2FHP-15-6-inch-graphics-speakers-eq2144AU%2Fdp%2FB09RZRF1PJ%2Fref%3Dsxin_15_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D90IDMGCNQ28V%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.5QAwv_VUEud7NrEDn6bcLcdDEDaJEpVTy1jyA2Pl0cF8QUGrv-XbQ9HNvrs5mnFU78V5BXlpG1_eQQlPfXe6jg.-BD9QjRjdC8OH8l5k4aGfdeS2uIzBZbLXprw0Wyuixc%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB09RZRF1PJ%26pd_rd_r%3D44c9b6c8-2f8f-4061-80d9-650f1292759f%26pd_rd_w%3DqY5rn%26pd_rd_wg%3DKsBsH%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DEHSWXDV4DAN5DBD2TKKN%26qid%3D1721655997%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C248%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
